country,year,continent,life_expectancy,population,co2_emissions,electric_power_consumption,forest_area,individuals_using_the_internet,military_expenditure,people_practicing_open_defecation,people_using_at_least_basic_drinking_water_services,beer_consumption_per_capita
Gabon,2016,Africa,65.802,2086206,3.059956687,,91.50510343,48.05227375,1.447545804,2.026823282,84.92279576,5.86
Gabon,2017,Africa,66.189,2140215,2.49727247,,91.45899794,50.32012015,1.81138277,2.024365567,85.29116453,5.63
Gabon,2018,Africa,66.306,2192012,2.335936117,,91.41289246,59.6,1.549487295,2.022647506,85.64474014,5.31
Gabon,2019,Africa,66.603,2242785,2.351763544,,91.36678698,68.68550299,1.581684676,2.021641295,85.98402117,5.31
Gabon,2020,Africa,66.531,2292573,2.333273575,,91.32068149,70.78874796,1.719800856,2.021268776,86.31060541,
Georgia,2000,Asia,69.902,4077131,1.169940333,1563.795947,39.72657936,0.484746299,0.615582491,0.99568469,93.82192982,0.41183
Georgia,2001,Asia,70.065,4014373,0.876849261,1574.391404,39.81551302,0.992344436,0.740186005,1.000730128,93.91233333,0.45556
Georgia,2002,Asia,70.22,3978515,0.743996199,1583.559873,39.90444668,1.58787563,1.000532997,0.933138334,94.03192915,0.51018
Georgia,2003,Asia,70.349,3951736,0.799648581,1653.380721,39.99338034,2.558816481,1.068489125,0.859363514,94.18531174,0.56338
Georgia,2004,Asia,70.451,3927340,0.858087124,1749.863857,40.082314,3.886221354,1.373838972,0.786696344,94.32175095,0.59753
Georgia,2005,Asia,70.538,3902469,1.086491596,1814.45966,40.17124766,6.079457629,3.339169797,0.715132789,94.45669283,0.78731
Georgia,2006,Asia,70.635,3880347,1.211231833,1916.479029,40.26018132,7.526876845,5.218306951,0.644890708,94.59022245,0.87627
Georgia,2007,Asia,70.765,3860158,1.458489553,1769.171675,40.34911498,8.26,9.159116517,0.575920159,94.72234756,1.09031
Georgia,2008,Asia,70.946,3848449,1.25764955,1829.976908,40.43804864,10.01,8.520118395,0.508052105,94.85297345,1.18769
Georgia,2009,Asia,71.18,3814419,1.473356725,1881.537211,40.5269823,20.07,5.606597051,0.441282288,94.98212125,0.90305
Georgia,2010,Asia,71.46,3786695,1.404919111,1833.044561,40.61591596,26.9,3.709632391,0.375598177,95.10987098,1.47
Georgia,2011,Asia,71.773,3756441,1.735685448,2049.544524,40.61591596,31.52,3.102968685,0.311006693,95.23614278,1.99
Georgia,2012,Asia,72.097,3728874,1.928196034,2289.134849,40.61591596,36.94,2.983734098,0.247498028,95.36102572,1.3
Georgia,2013,Asia,72.412,3717668,2.108848922,2329.92587,40.61591596,43.3,2.570552435,0.185080492,95.48435923,1.38
Georgia,2014,Asia,72.707,3719414,2.277240519,2498.340357,40.61591596,44,2.357939594,0.123740149,95.60630998,1.38
Georgia,2015,Asia,72.973,3725276,2.469615623,2693.97276,40.61591596,47.56975964,2.00294589,0.063478336,95.75472951,1.39
Georgia,2016,Asia,73.569,3727505,2.632753008,,40.61591596,58.45928961,2.081640315,0.111636258,93.72272213,1.38
Georgia,2017,Asia,73.57,3728004,2.657481054,,40.61591596,59.7055046,1.969742969,0.064075187,93.96128893,1.6
Georgia,2018,Asia,73.341,3726549,2.609706729,,40.61591596,62.7179082,1.897113157,0.017395562,94.1991086,1.71
Georgia,2019,Asia,73.47,3720161,2.835791247,,40.61591596,68.84671356,1.776554016,0.002728814,94.43602693,1.71
Georgia,2020,Asia,72.765,3722716,2.754709196,,40.61591596,72.53157487,1.805477831,0.002917874,94.6720999,
Germany,2000,Europe,77.92682927,82211508,10.09931602,6505.132999,32.53761284,30.2163466,1.358883033,0,100,7.16115
Germany,2001,Europe,78.32926829,82349925,10.29363415,6635.421406,32.55803955,31.65093942,1.323438303,0,99.9999976,6.71
Germany,2002,Europe,78.22926829,82488495,10.10298472,6762.653396,32.57753827,48.82,1.327958121,0,99.9999976,6.67
Germany,2003,Europe,78.3804878,82534176,10.13870882,6900.780527,32.59797598,55.9,1.316924865,0,99.99999761,6.43
Germany,2004,Europe,78.6804878,82516260,9.950402591,7009.726492,32.6174843,64.73,1.268957396,0,100,6.29
Germany,2005,Europe,78.93170732,82469422,9.729424378,7108.962524,32.6341897,68.71,1.065629701,0,100,6.62283
Germany,2006,Europe,79.13170732,82376451,9.886441614,7138.221485,32.65370498,72.16,1.199302958,0,99.9999976,6.73373
Germany,2007,Europe,79.53414634,82266372,9.527586652,7212.437448,32.67416181,75.16,1.172471765,0,100.0000024,6.48394
Germany,2008,Europe,79.73658537,82110097,9.617453045,7229.089913,32.69368672,78,1.209034004,0,100,6.35388
Germany,2009,Europe,79.83658537,81902307,8.97178632,7187.764009,32.71133932,79,1.310604073,0,100,6.34122
Germany,2010,Europe,79.98780488,81776930,9.453399722,6817.158398,32.73087185,82,1.266826626,0,100,6.21
Germany,2011,Europe,80.43658537,80274983,9.299036295,7264.322591,32.73754877,81.26999954,1.206150336,0,100,6.01
Germany,2012,Europe,80.53902439,80425823,9.451317705,7281.272174,32.74516555,82.34999847,1.241677479,0,100,6.01
Germany,2013,Europe,80.4902439,80645605,9.62420735,7270.152523,32.71898647,84.17,1.185257901,0,100.0000024,5.88
Germany,2014,Europe,81.0902439,80982500,9.088506897,7217.529089,32.72284322,86.19,1.149941997,0,100,5.88
Germany,2015,Europe,80.64146341,81686611,9.087290909,7035.482975,32.73232815,87.58979935,1.137338427,0,100.0000024,5.88
Germany,2016,Europe,80.9902439,82348669,9.072972388,,32.68548202,84.16520664,1.151230373,0,100,5.77
Germany,2017,Europe,80.99268293,82657002,8.858344511,,32.68454647,84.3941537,1.153403721,0,99.99999885,5.66
Germany,2018,Europe,80.89268293,82905782,8.537042688,,32.68361097,87.03711209,1.170548545,0,100,5.67
Germany,2019,Europe,81.29268293,83092962,7.927187624,,32.68267552,88.13451691,1.262150257,0,99.99999955,5.57
Germany,2020,Europe,81.04146341,83160871,7.255221028,,32.68267552,89.81294133,1.373585715,0,100,
Ghana,2000,Africa,57.002,19278850,0.297735601,354.6071205,38.88815153,0.153615298,0.627279006,21.67368309,63.84429954,0.40859
Ghana,2001,Africa,57.158,19756929,0.314320105,326.1605334,38.49012042,0.20000806,0.373922952,21.48492494,64.71780693,0.33643
Ghana,2002,Africa,57.425,20246376,0.366979247,332.0354089,38.0920893,0.830284034,0.368353827,21.29504292,65.8036643,0.40629
Ghana,2003,Africa,57.785,20750308,0.344091272,305.9806851,37.69405819,1.193057911,0.428512777,21.10403317,66.89205837,0.39542
Ghana,2004,Africa,58.225,21272328,0.31402298,217.9244761,37.29602707,1.716797704,0.389777264,20.9116607,67.98333147,0.42428
Ghana,2005,Africa,58.719,21814648,0.322718935,216.901507,36.89799596,1.831197461,0.367459297,20.71885659,69.0766398,0.42575
Ghana,2006,Africa,59.234,22379057,0.380266256,242.7726544,36.49996484,2.723175973,0.371042977,20.52491892,70.17280407,0.49224
Ghana,2007,Africa,59.741,22963946,0.397144284,293.2205767,36.10193373,3.85,0.509249882,20.33007842,71.2716956,0.48279
Ghana,2008,Africa,60.216,23563832,0.367512374,241.2912833,35.70390261,4.27,0.39844462,20.13433552,72.37342057,0.48534
Ghana,2009,Africa,60.645,24170943,0.414133624,261.2902689,35.3058715,5.44,0.455352364,19.9383957,73.47737501,0.4689
Ghana,2010,Africa,61.03,24779614,0.451580867,260.105698,34.90784038,7.8,0.380677684,19.74131506,74.584619,0.47
Ghana,2011,Africa,61.381,25387713,0.462822311,277.4861626,34.85291377,9,0.592259763,19.5438046,75.69454415,0.47
Ghana,2012,Africa,61.72,25996454,0.561999712,315.1524519,34.79798717,10.6,0.804165256,19.34609844,76.80702433,0.43
Ghana,2013,Africa,62.064,26607641,0.587425248,342.200517,34.74306056,15,0.533396427,19.14867959,77.92168398,0.42
Ghana,2014,Africa,62.416,27224480,0.554280565,375.9446394,34.68813395,19,0.678998541,18.95155113,79.03862925,0.46
Ghana,2015,Africa,62.772,27849203,0.566623028,351.3014757,34.63320735,23,0.526514224,18.75471987,80.15796123,0.47
Ghana,2016,Africa,63.89,29554303,0.492155068,,34.81691131,28,0.291411917,18.13426853,82.02488344,0.48
Ghana,2017,Africa,64.013,30222262,0.500789782,,35.00061528,37.88415262,0.312701238,17.97568593,83.09646612,0.48
Ghana,2018,Africa,64.122,30870641,0.543393317,,35.03234596,43,0.325876657,17.81928424,84.16899962,0.53
Ghana,2019,Africa,64.74,31522290,0.572264896,,35.06407665,45.00963073,0.343818435,17.66526448,85.2423371,0.53
Ghana,2020,Africa,64.114,32180401,0.602887453,,35.09693099,56.68215981,0.350948995,17.51339959,86.31680848,
Greece,2000,Europe,77.88780488,10805808,8.741595261,4316.32629,27.93040807,9.138837308,3.46535532,0.706222191,99.65602488,2.37562
Greece,2001,Europe,78.38780488,10862132,8.894202354,4586.32987,28.16436695,10.93502581,3.251412856,0.652022286,99.68334744,2.3264
Greece,2002,Europe,78.64146341,10902022,8.860741473,4719.147217,28.39832661,14.67,3.077374575,0.595469624,99.71205513,2.34837
Greece,2003,Europe,78.84146341,10928070,9.17087841,4909.639698,28.63228549,17.8,2.493894752,0.539942051,99.74014904,2.22065
Greece,2004,Europe,79.03902439,10955141,9.113529104,5091.292424,28.86624515,21.42,2.60567253,0.360968209,99.76763532,2.19252
Greece,2005,Europe,79.23902439,10987314,9.278882623,5200.024354,29.10020403,24,2.836596277,0.319519536,99.79450134,2.18068
Greece,2006,Europe,79.43902439,11020362,9.137630592,5297.200025,29.33416292,32.25,2.78341887,0.279188522,99.82077935,2.22846
Greece,2007,Europe,79.43902439,11048473,9.441123453,5434.576469,29.56812258,35.88,2.679305921,0.239948292,99.84646176,2.3421
Greece,2008,Europe,79.93902439,11077841,9.064040878,5701.330854,29.80208146,38.2,2.983052345,0.201786306,99.87157499,2.36106
Greece,2009,Europe,80.18780488,11107017,8.529742762,5805.192546,30.03604112,42.4,3.224841138,0.164703424,99.89609696,2.22502
Greece,2010,Europe,80.38780488,11121341,7.874949777,5627.883706,30.27,44.4,2.750218262,0.128672991,99.92007062,2.31
Greece,2011,Europe,80.73170732,11104899,7.61375705,5333.439556,30.27,51.64999517,2.522278766,0.093674007,99.94348249,2.18
Greece,2012,Europe,80.63414634,11045011,7.251237354,5389.333122,30.27,55.06999344,2.443670816,0.059691114,99.96634948,2.18
Greece,2013,Europe,81.28536585,10965211,6.609996229,5534.897159,30.27,59.8663,2.371303983,0,99.98868218,2.19
Greece,2014,Europe,81.38536585,10892413,6.385178661,5028.995794,30.27,63.21,2.350782884,0,99.99999772,2.15
Greece,2015,Europe,81.03658537,10820883,6.28506954,5062.606422,30.27,66.83495949,2.466920999,0,100.0000046,2.1
Greece,2016,Europe,81.38780488,10775971,6.20348737,,30.26997673,69.08791547,2.572120224,0,100,2.15
Greece,2017,Europe,81.28780488,10754679,6.210831583,,30.26997673,69.89297065,2.563489907,0,99.99999797,2.05
Greece,2018,Europe,81.78780488,10732882,6.058130519,,30.26997673,72.23837339,2.716453073,0,99.99999996,2.13
Greece,2019,Europe,81.63902439,10721582,5.595284353,,30.26997673,75.67120669,2.622398724,0,99.9999993,2.13
Greece,2020,Europe,81.28780488,10698599,4.767184937,,30.26997673,78.11584474,3.062103252,0,100,
Guatemala,2000,North_America,67.849,11589761,0.81278639,365.5708147,39.27958193,0.712332905,0.918401635,13.60587529,86.4139129,1.06164
Guatemala,2001,North_America,68.304,11871565,0.826344294,332.1897665,38.82549459,1.738201782,1.052062929,12.97562929,86.82127783,1.00791
Guatemala,2002,North_America,68.717,12147518,0.861904487,359.5987555,38.37140724,3.39174627,0.762245026,12.35057298,87.22540942,0.95134
Guatemala,2003,North_America,69.092,12415334,0.848950174,364.8481937,37.9173199,4.548854908,0.815655343,11.73469783,87.622596,1.05845
Guatemala,2004,North_America,69.437,12682108,0.847650879,453.8742172,37.46323255,5.1,0.479416089,11.12607315,88.01445084,1.12465
Guatemala,2005,North_America,69.762,12948292,0.890464915,486.9064354,37.0091452,5.7,0.383913657,10.52234166,88.40313171,1.0718
Guatemala,2006,North_America,70.082,13213330,0.871846874,486.1645073,36.55505786,6.5,0.431829465,9.923344139,88.78879598,1.06777
Guatemala,2007,North_America,70.409,13477017,0.920826905,540.4390869,36.10097051,7.3,0.398456601,9.328954134,89.17158315,1.0497
Guatemala,2008,North_America,70.75,13739299,0.818091212,552.4961496,35.64688317,8.3,0.468231103,8.739195666,89.55148893,0.89265
Guatemala,2009,North_America,71.108,14000190,0.846417112,540.8572883,35.19279582,9.3,0.395326074,8.154424437,89.9281414,0.80589
Guatemala,2010,North_America,71.481,14259687,0.802261619,549.9211082,34.73870847,10.5,0.441382604,7.574181734,90.30204843,0.83
Guatemala,2011,North_America,71.861,14521515,0.808455576,556.0430604,34.48338932,12.3,0.459619448,6.998800362,90.67284958,0.86
Guatemala,2012,North_America,72.236,14781942,0.821948809,550.2869363,34.22807018,16,0.475870731,6.428082083,91.04078711,0.93
Guatemala,2013,North_America,72.596,15043981,0.864132971,550.2659935,33.97275103,19.7,0.501954236,5.861181653,91.40702511,0.93
Guatemala,2014,North_America,72.935,15306316,0.911388463,578.9026189,33.71743188,23.4,0.456214349,5.29838585,91.77142247,0.94
Guatemala,2015,North_America,73.25,15567419,1.049628082,601.1897311,33.46211273,28.80594156,0.432011238,4.739855752,92.13403385,0.9
Guatemala,2016,North_America,72.355,15827690,1.10261826,,33.35386338,34.50932609,0.440496513,4.271281711,92.40652645,0.91
Guatemala,2017,North_America,72.551,16087418,1.027517281,,33.24561404,37.9,0.383850245,3.732295286,92.75493845,0.9
Guatemala,2018,North_America,72.726,16346950,1.105753673,,33.13736469,41.5,0.372491638,3.198339196,93.13263572,0.9
Guatemala,2019,North_America,73.129,16604026,1.145372815,,33.02911534,44.40104984,0.430081219,2.669782229,93.50770908,0.9
Guatemala,2020,North_America,71.797,16858333,1.000407336,,32.92086599,47.51234167,0.441524326,2.146852948,93.88009354,
Honduras,2000,North_America,70.689,6574510,0.758991925,444.7299887,60.57976584,1.203855999,0.72992906,19.63546412,85.17181474,1.27689
Honduras,2001,North_America,70.976,6751912,0.859015935,488.401417,60.3985164,1.415281931,0.822610515,18.76879241,85.73692598,1.26693
Honduras,2002,North_America,71.249,6929267,0.878880862,495.4152246,60.21726696,2.597402597,0.809187514,17.87587915,86.32224203,1.33162
Honduras,2003,North_America,71.511,7106323,0.947043924,516.6491636,60.03601752,4.8,0.998264922,16.99409181,86.88996966,1.30459
Honduras,2004,North_America,71.77,7282953,1.038040468,540.2231224,59.85476808,5.6,0.682692754,16.12573609,87.45225016,1.1975
Honduras,2005,North_America,72.026,7458982,0.934443841,538.9297446,59.67351863,6.5,0.641478464,15.27207421,88.00822773,1.19287
Honduras,2006,North_America,72.285,7634295,1.043973254,573.402644,59.49226919,7.8,0.692430001,14.43215364,88.55859105,1.19348
Honduras,2007,North_America,72.544,7808520,1.093677158,583.9439005,59.31101975,9.4,0.776008265,13.60646102,89.1030144,1.1789
Honduras,2008,North_America,72.803,7980955,1.076312315,634.9474676,59.12977031,9.6,0.953978556,12.79479531,89.64166685,1.15598
Honduras,2009,North_America,73.061,8150780,0.990089255,656.0618372,58.94852087,9.8,1.074910696,11.99775857,90.17409943,1.13191
Honduras,2010,North_America,73.317,8317467,0.983472529,624.3574235,58.76727143,11.09,1.074457208,11.21474982,90.70079936,1.08
Honduras,2011,North_America,73.569,8480670,1.038833066,617.8563738,58.56771829,15.9,1.131309103,10.4463058,91.22132877,1.12
Honduras,2012,North_America,73.814,8640692,1.06935877,663.9805581,58.36816516,18.12,1.146018554,9.6918897,91.7361497,1.13
Honduras,2013,North_America,74.051,8798524,1.064951336,636.6388248,58.16861203,17.8,1.601318215,8.952119749,92.2447352,1.14
Honduras,2014,North_America,74.278,8955579,1.056324782,643.17606,57.9690589,23,1.548645141,8.226491148,92.74751203,1.14
Honduras,2015,North_America,74.495,9112904,1.089663658,619.837087,57.76950576,27.1,1.67127565,7.515631775,93.25441071,1.22
Honduras,2016,North_America,72.588,9460798,1.098712815,,57.58378765,29.52821808,1.664701304,7.511284994,93.32389297,1.33
Honduras,2017,North_America,72.692,9626842,0.974047356,,57.39663956,31.73579247,1.724405178,6.920825864,93.75866583,1.48
Honduras,2018,North_America,72.814,9792850,0.922234079,,57.20940209,36.04006082,1.607694472,6.342664643,94.18628686,1.6
Honduras,2019,North_America,72.881,9958829,1.023855315,,57.02216463,39.38835219,1.623949026,5.776664902,94.60684752,1.6
Honduras,2020,North_America,71.462,10121763,0.872911172,,56.83492716,43.48954646,1.476114739,5.222691267,95.02044782,
Hungary,2000,Europe,71.24634146,10210971,5.350127818,3321.406628,21.43684445,6.999676351,1.513100227,0,99.96403728,4.30381
Hungary,2001,Europe,72.24878049,10187576,5.524375965,3309.283711,21.57656773,14.5285543,1.57012709,0,99.96412895,4.25061
Hungary,2002,Europe,72.34878049,10158608,5.473190665,3426.722902,21.71629101,16.67,1.593773802,0,99.96508515,4.33881
Hungary,2003,Europe,72.3,10129552,5.74457771,3545.170756,21.85601428,21.63,1.642621594,0,99.96549538,4.4699
Hungary,2004,Europe,72.64878049,10107146,5.575263133,3637.278332,21.99573756,27.74,1.472723819,0,99.96590215,4.34466
Hungary,2005,Europe,72.64878049,10087065,5.543733303,3680.168467,22.13793103,38.97,1.412028787,0,99.96637568,4.29675
Hungary,2006,Europe,73.09756098,10071370,5.506698601,3771.364614,22.2776699,47.06,1.22300996,0,99.96690286,4.38856
Hungary,2007,Europe,73.15121951,10055780,5.355128938,3882.490664,22.41740877,53.3,1.270258106,0,99.96743082,4.59455
Hungary,2008,Europe,73.70243902,10038188,5.280833386,3976.518977,22.55714764,61,1.181179736,0,99.96795714,4.29622
Hungary,2009,Europe,73.90487805,10022650,4.773188743,3988.767694,22.46623219,62,1.128645477,0,99.96847842,4.27001
Hungary,2010,Europe,74.20731707,10000023,4.787989094,3773.153807,22.60455098,65,1.023995608,0,99.96892877,3.9
Hungary,2011,Europe,74.85853659,9971727,4.704300453,3876.491084,22.63642991,68.01998789,1.038426011,0,99.96937997,4.05
Hungary,2012,Europe,75.06341463,9920362,4.377864468,3898.823143,22.66830885,70.57999815,1.029205366,0,99.96970176,4.08
Hungary,2013,Europe,75.56585366,9893082,4.120050589,3923.042324,22.70018778,72.6439,0.945303081,0,99.96997604,3.78
Hungary,2014,Europe,75.76341463,9866468,4.11798843,3892.113701,22.55023011,75.65319745,0.859447823,0,99.97025177,3.9
Hungary,2015,Europe,75.56829268,9843028,4.407180501,3965.958233,22.58185404,72.83473703,0.90544456,0,99.97052896,3.92
Hungary,2016,Europe,76.06341463,9814023,4.508691288,,22.55895244,79.25941213,1.002019904,0,99.97080569,3.93
Hungary,2017,Europe,75.81707317,9787966,5.052101734,,22.5429542,76.75054712,1.193552897,0,99.97109172,3.96
Hungary,2018,Europe,76.06585366,9775564,5.033254347,,22.5281613,76.07436064,1.006074802,0,99.99999908,3.96
Hungary,2019,Europe,76.3195122,9771141,4.836876267,,22.51227263,80.37169361,1.335501944,0,100,3.96
Hungary,2020,Europe,75.56829268,9750149,4.591652907,,22.49627438,84.77115202,1.76057381,0,99.99999998,
India,2000,Asia,62.505,1056575548,0.887641212,392.039693,22.733495,0.52753245,2.948929906,74.10294819,80.46119512,0.06578
India,2001,Asia,62.907,1075000094,0.887013876,393.6462478,22.7975676,0.660146377,2.924435546,71.06296639,81.0208952,0.06768
India,2002,Asia,63.304,1093317187,0.901339542,393.8101981,22.86164019,1.537875582,2.82686683,67.98821304,81.55494653,0.07245
India,2003,Asia,63.699,1111523146,0.910255466,410.6447839,22.92571279,1.686489971,2.677776932,64.92666385,82.0850824,0.07672
India,2004,Asia,64.095,1129623466,0.961090201,430.4831633,22.98978538,1.976136492,2.828752248,61.87787836,82.61141188,0.07865
India,2005,Asia,64.5,1147609924,0.99029291,451.6115461,23.05385798,2.388075,2.754907666,58.84314476,83.13360985,0.08914
India,2006,Asia,64.918,1165486291,1.042663453,468.025754,23.11793057,2.805499865,2.52680863,55.82200891,83.65179214,0.10863
India,2007,Asia,65.35,1183209471,1.129757683,509.2140548,23.18200317,3.95,2.478248209,52.8141007,84.16605196,0.12467
India,2008,Asia,65.794,1200669762,1.18632121,541.7383952,23.24607576,4.38,2.631462141,49.81961911,84.67634135,0.13441
India,2009,Asia,66.244,1217726217,1.285083612,561.2475814,23.31014836,5.12,3.129387179,46.83967414,85.18237554,0.14549
India,2010,Asia,66.693,1234281163,1.344896147,598.4982419,23.37422095,7.5,2.889461328,43.87389884,85.68425222,0.17
India,2011,Asia,67.13,1250287939,1.405068333,640.3946068,23.46382169,10.07,2.704483558,40.92201617,86.18204472,0.18
